topFinGrpNo,dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
030300,202410,0010363,240045,M,복리,3,1.1,1.1
030300,202410,0010363,240045,M,복리,6,3.4,3.4
030300,202410,0010363,240045,M,복리,12,3.5,3.5
030300,202410,0010363,240045,M,복리,24,2.8,2.8
030300,202410,0010363,240045,M,복리,36,2.8,2.8
030300,202410,0010363,240074,S,단리,12,3.5,3.5
030300,202410,0010363,240074,M,복리,12,3.5,3.5
030300,202410,0010363,240076,S,단리,12,3.5,3.5
030300,202410,0010363,240076,M,복리,12,3.5,3.5
030300,202410,0010366,024240001,S,단리,1,1.3,1.3
030300,202410,0010366,024240001,S,단리,3,1.3,1.3
030300,202410,0010366,024240001,S,단리,6,3.0,3.0
030300,202410,0010366,024240001,S,단리,12,3.8,3.8
030300,202410,0010366,024240001,S,단리,24,2.8,2.8
030300,202410,0010366,024240001,S,단리,36,2.5,2.5
030300,202410,0010366,024240001,M,복리,1,1.3,1.3
030300,202410,0010366,024240001,M,복리,3,1.3,1.3
030300,202410,0010366,024240001,M,복리,6,3.0,3.0
030300,202410,0010366,024240001,M,복리,12,3.8,3.8
030300,202410,0010366,024240001,M,복리,24,2.8,2.8
030300,202410,0010366,024240001,M,복리,36,2.5,2.5
030300,202410,0010366,024241001,S,단리,1,1.3,1.3
030300,202410,0010366,024241001,S,단리,3,1.3,1.3
030300,202410,0010366,024241001,S,단리,6,2.5,2.5
030300,202410,0010366,024241001,S,단리,12,2.5,2.5
030300,202410,0010366,024241001,S,단리,24,2.5,2.5
030300,202410,0010366,024241001,S,단리,36,2.5,2.5
030300,202410,0010366,024241001,M,복리,1,1.3,1.3
030300,202410,0010366,024241001,M,복리,3,1.3,1.3
030300,202410,0010366,024241001,M,복리,6,2.5,2.5
030300,202410,0010366,024241001,M,복리,12,2.5,2.5
030300,202410,0010366,024241001,M,복리,24,2.5,2.5
030300,202410,0010366,024241001,M,복리,36,2.5,2.5
030300,202410,0010366,024242001,S,단리,1,1.3,1.3
030300,202410,0010366,024242001,S,단리,3,1.3,1.3
030300,202410,0010366,024242001,S,단리,6,3.4,3.4
030300,202410,0010366,024242001,S,단리,12,3.4,3.7
030300,202410,0010366,024242001,S,단리,24,2.8,2.8
030300,202410,0010366,024242001,S,단리,36,2.5,2.5
030300,202410,0010366,024242001,M,복리,1,1.3,1.3
030300,202410,0010366,024242001,M,복리,3,1.3,1.3
030300,202410,0010366,024242001,M,복리,6,3.4,3.4
030300,202410,0010366,024242001,M,복리,12,3.4,3.4
030300,202410,0010366,024242001,M,복리,24,2.8,2.8
030300,202410,0010366,024242001,M,복리,36,2.5,2.5
030300,202410,0010370,250033,S,단리,1,2.05,2.15
030300,202410,0010370,250033,S,단리,3,2.35,2.45
030300,202410,0010370,250033,S,단리,6,3.05,3.15
030300,202410,0010370,250033,S,단리,12,3.45,3.55
030300,202410,0010370,250033,S,단리,24,2.5,2.6
030300,202410,0010370,250033,S,단리,36,2.2,2.3
030300,202410,0010370,250033,M,복리,1,2.05,2.15
030300,202410,0010370,250033,M,복리,3,2.35,2.45
030300,202410,0010370,250033,M,복리,6,3.05,3.15
030300,202410,0010370,250033,M,복리,12,3.45,3.55
030300,202410,0010370,250033,M,복리,24,2.5,2.6
030300,202410,0010370,250033,M,복리,36,2.2,2.3
030300,202410,0010370,250035,S,단리,12,3.45,3.65
030300,202410,0010370,250035,M,복리,12,3.45,3.65
030300,202410,0010378,240001,S,단리,1,1.0,1.0
030300,202410,0010378,240001,S,단리,3,1.3,1.3
030300,202410,0010378,240001,S,단리,6,2.3,2.3
030300,202410,0010378,240001,S,단리,12,3.75,3.75
030300,202410,0010378,240001,S,단리,24,3.0,3.0
030300,202410,0010378,240001,S,단리,36,3.0,3.0
030300,202410,0010378,240001,M,복리,1,1.0,1.0
030300,202410,0010378,240001,M,복리,3,1.3,1.3
030300,202410,0010378,240001,M,복리,6,2.3,2.3
030300,202410,0010378,240001,M,복리,12,3.75,3.75
030300,202410,0010378,240001,M,복리,24,3.0,3.0
030300,202410,0010378,240001,M,복리,36,3.0,3.0
030300,202410,0010378,240002,S,단리,1,1.0,1.0
030300,202410,0010378,240002,S,단리,3,1.3,1.3
030300,202410,0010378,240002,S,단리,6,2.3,2.3
030300,202410,0010378,240002,S,단리,12,3.7,3.7
030300,202410,0010378,240002,S,단리,24,3.0,3.0
030300,202410,0010378,240002,S,단리,36,3.0,3.0
030300,202410,0010378,240002,M,복리,1,1.0,1.0
030300,202410,0010378,240002,M,복리,3,1.3,1.3
030300,202410,0010378,240002,M,복리,6,2.3,2.3
030300,202410,0010378,240002,M,복리,12,3.7,3.7
030300,202410,0010378,240002,M,복리,24,3.0,3.0
030300,202410,0010378,240002,M,복리,36,3.0,3.0
030300,202410,0010378,240010,S,단리,1,1.0,1.0
030300,202410,0010378,240010,S,단리,3,1.3,1.3
030300,202410,0010378,240010,S,단리,6,2.3,2.3
030300,202410,0010378,240010,S,단리,12,3.7,3.7
030300,202410,0010378,240010,S,단리,24,3.0,3.0
030300,202410,0010378,240010,S,단리,36,3.0,3.0
030300,202410,0010378,240010,M,복리,1,1.0,1.0
030300,202410,0010378,240010,M,복리,3,1.3,1.3
030300,202410,0010378,240010,M,복리,6,2.3,2.3
030300,202410,0010378,240010,M,복리,12,3.7,3.7
030300,202410,0010378,240010,M,복리,24,3.0,3.0
030300,202410,0010378,240010,M,복리,36,3.0,3.0
030300,202410,0010378,240033,S,단리,6,3.8,3.8
030300,202410,0010378,240033,M,복리,6,3.8,3.8
030300,202410,0010378,240035,S,단리,6,3.8,3.8
030300,202410,0010378,240035,M,복리,6,3.8,3.8
030300,202410,0010388,240044,S,단리,1,2.2,2.2
030300,202410,0010388,240044,S,단리,3,2.3,2.3
030300,202410,0010388,240044,S,단리,6,2.5,2.5
030300,202410,0010388,240044,S,단리,12,3.65,3.65
030300,202410,0010388,240044,S,단리,24,3.3,3.3
030300,202410,0010388,240044,M,복리,1,2.2,2.2
030300,202410,0010388,240044,M,복리,3,2.3,2.3
030300,202410,0010388,240044,M,복리,6,2.5,2.5
030300,202410,0010388,240044,M,복리,12,3.65,3.65
030300,202410,0010388,240044,M,복리,24,3.3,3.3
030300,202410,0010388,240046,S,단리,1,2.2,2.2
030300,202410,0010388,240046,S,단리,3,2.4,2.4
030300,202410,0010388,240046,S,단리,6,2.6,2.6
030300,202410,0010388,240046,S,단리,12,3.65,3.65
030300,202410,0010388,240046,S,단리,24,3.3,3.3
030300,202410,0010388,240046,M,복리,1,2.2,2.2
030300,202410,0010388,240046,M,복리,3,2.4,2.4
030300,202410,0010388,240046,M,복리,6,2.6,2.6
030300,202410,0010388,240046,M,복리,12,3.65,3.65
030300,202410,0010388,240046,M,복리,24,3.3,3.3
030300,202410,0010388,240050,S,단리,12,3.7,3.7
030300,202410,0010388,240050,M,복리,12,3.7,3.7
030300,202410,0010388,240052,S,단리,12,3.7,3.7
030300,202410,0010388,240052,M,복리,12,3.7,3.7
030300,202410,0010388,240061,M,복리,3,3.2,3.2
030300,202410,0010388,240062,M,복리,3,3.3,3.3
030300,202410,0010388,240065,M,복리,12,2.1,3.6
030300,202410,0010388,240066,M,복리,12,2.1,3.6
030300,202410,0010388,240069,S,단리,6,3.9,3.9
030300,202410,0010388,240069,M,복리,6,3.9,3.9
030300,202410,0010388,240071,S,단리,6,3.9,3.9
030300,202410,0010388,240071,M,복리,6,3.9,3.9
030300,202410,0010389,24,S,단리,1,1.91,1.91
030300,202410,0010389,24,S,단리,3,2.41,2.41
030300,202410,0010389,24,S,단리,6,3.56,3.56
030300,202410,0010389,24,S,단리,12,3.56,3.56
030300,202410,0010389,24,S,단리,24,3.16,3.16
030300,202410,0010389,24,S,단리,36,2.86,2.86
030300,202410,0010389,24,M,복리,1,1.91,1.91
030300,202410,0010389,24,M,복리,3,2.41,2.41
030300,202410,0010389,24,M,복리,6,3.56,3.56
030300,202410,0010389,24,M,복리,12,3.56,3.56
030300,202410,0010389,24,M,복리,24,3.16,3.16
030300,202410,0010389,24,M,복리,36,2.86,2.86
030300,202410,0010389,24-1,S,단리,1,1.91,1.91
030300,202410,0010389,24-1,S,단리,3,2.41,2.41
030300,202410,0010389,24-1,S,단리,6,3.56,3.56
030300,202410,0010389,24-1,S,단리,12,3.56,3.56
030300,202410,0010389,24-1,S,단리,24,3.16,3.16
030300,202410,0010389,24-1,S,단리,36,2.86,2.86
030300,202410,0010389,24-1,M,복리,1,1.91,1.91
030300,202410,0010389,24-1,M,복리,3,2.41,2.41
030300,202410,0010389,24-1,M,복리,6,3.56,3.56
030300,202410,0010389,24-1,M,복리,12,3.56,3.56
030300,202410,0010389,24-1,M,복리,24,3.16,3.16
030300,202410,0010389,24-1,M,복리,36,2.86,2.86
030300,202410,0010389,24-2,S,단리,12,3.61,3.61
030300,202410,0010389,24-2,S,단리,24,3.61,3.61
030300,202410,0010389,24-2,S,단리,36,3.61,3.61
030300,202410,0010389,24-2,M,복리,12,3.61,3.61
030300,202410,0010389,24-2,M,복리,24,3.61,3.61
030300,202410,0010389,24-2,M,복리,36,3.61,3.61
030300,202410,0010389,24-3,S,단리,1,1.91,1.91
030300,202410,0010389,24-3,S,단리,3,2.41,2.41
030300,202410,0010389,24-3,S,단리,6,3.56,3.56
030300,202410,0010389,24-3,S,단리,12,3.56,3.56
030300,202410,0010389,24-3,S,단리,24,3.16,3.16
030300,202410,0010389,24-3,S,단리,36,2.86,2.86
030300,202410,0010389,24-3,M,복리,1,1.91,1.91
030300,202410,0010389,24-3,M,복리,3,2.41,2.41
030300,202410,0010389,24-3,M,복리,6,3.56,3.56
030300,202410,0010389,24-3,M,복리,12,3.56,3.56
030300,202410,0010389,24-3,M,복리,24,3.16,3.16
030300,202410,0010389,24-3,M,복리,36,2.86,2.86
030300,202410,0010389,24-4,S,단리,12,3.61,3.61
030300,202410,0010389,24-4,S,단리,24,3.61,3.61
030300,202410,0010389,24-4,S,단리,36,3.61,3.61
030300,202410,0010389,24-4,M,복리,12,3.61,3.61
030300,202410,0010389,24-4,M,복리,24,3.61,3.61
030300,202410,0010389,24-4,M,복리,36,3.61,3.61
030300,202410,0010389,24-5,S,단리,12,3.61,3.61
030300,202410,0010389,24-5,S,단리,24,3.61,3.61
030300,202410,0010389,24-5,S,단리,36,3.61,3.61
030300,202410,0010389,24-5,M,복리,12,3.61,3.61
030300,202410,0010389,24-5,M,복리,24,3.61,3.61
030300,202410,0010389,24-5,M,복리,36,3.61,3.61
030300,202410,0010390,240036,S,단리,1,1.3,1.3
030300,202410,0010390,240036,S,단리,3,2.0,2.0
030300,202410,0010390,240036,S,단리,6,3.3,3.3
030300,202410,0010390,240036,S,단리,12,3.4,3.4
030300,202410,0010390,240036,S,단리,24,3.1,3.1
030300,202410,0010390,240036,S,단리,36,2.8,2.8
030300,202410,0010390,240036,M,복리,1,1.3,1.3
030300,202410,0010390,240036,M,복리,3,2.0,2.0
030300,202410,0010390,240036,M,복리,6,3.3,3.3
030300,202410,0010390,240036,M,복리,12,3.4,3.4
030300,202410,0010390,240036,M,복리,24,3.1,3.1
030300,202410,0010390,240036,M,복리,36,2.8,2.8
030300,202410,0010390,240037,S,단리,6,3.3,3.3
030300,202410,0010390,240037,S,단리,12,3.5,3.5
030300,202410,0010390,240037,S,단리,24,3.1,3.1
030300,202410,0010390,240037,S,단리,36,2.8,2.8
030300,202410,0010390,240037,M,복리,6,3.3,3.3
030300,202410,0010390,240037,M,복리,12,3.5,3.5
030300,202410,0010390,240037,M,복리,24,3.1,3.1
030300,202410,0010390,240037,M,복리,36,2.8,2.8
030300,202410,0010390,240042,S,단리,12,3.5,3.5
030300,202410,0010390,240042,S,단리,24,3.5,3.5
030300,202410,0010390,240042,S,단리,36,3.5,3.5
030300,202410,0010390,240042,M,복리,12,3.5,3.5
030300,202410,0010390,240042,M,복리,24,3.5,3.5
030300,202410,0010390,240042,M,복리,36,3.5,3.5
030300,202410,0010390,240043,S,단리,12,3.5,3.5
030300,202410,0010390,240043,S,단리,24,3.5,3.5
030300,202410,0010390,240043,S,단리,36,3.5,3.5
030300,202410,0010390,240043,M,복리,12,3.5,3.5
030300,202410,0010390,240043,M,복리,24,3.5,3.5
030300,202410,0010390,240043,M,복리,36,3.5,3.5
030300,202410,0010390,240058,S,단리,6,3.3,3.3
030300,202410,0010390,240058,S,단리,12,3.5,3.5
030300,202410,0010390,240058,S,단리,24,3.1,3.1
030300,202410,0010390,240058,S,단리,36,2.8,2.8
030300,202410,0010390,240058,M,복리,6,3.3,3.3
030300,202410,0010390,240058,M,복리,12,3.5,3.5
030300,202410,0010390,240058,M,복리,24,3.1,3.1
030300,202410,0010390,240058,M,복리,36,2.8,2.8
030300,202410,0010390,240060,S,단리,12,3.5,3.5
030300,202410,0010390,240060,S,단리,24,3.5,3.5
030300,202410,0010390,240060,S,단리,36,3.5,3.5
030300,202410,0010390,240060,M,복리,12,3.5,3.5
030300,202410,0010390,240060,M,복리,24,3.5,3.5
030300,202410,0010390,240060,M,복리,36,3.5,3.5
030300,202410,0010391,KJ0001A,S,단리,1,1.0,1.0
030300,202410,0010391,KJ0001A,S,단리,3,2.0,2.0
030300,202410,0010391,KJ0001A,S,단리,6,3.0,3.0
030300,202410,0010391,KJ0001A,S,단리,12,3.6,3.6
030300,202410,0010391,KJ0001A,S,단리,24,2.6,2.6
030300,202410,0010391,KJ0001A,M,복리,1,1.0,1.0
030300,202410,0010391,KJ0001A,M,복리,3,2.0,2.0
030300,202410,0010391,KJ0001A,M,복리,6,3.0,3.0
030300,202410,0010391,KJ0001A,M,복리,12,3.6,3.6
030300,202410,0010391,KJ0001A,M,복리,24,2.6,2.6
030300,202410,0010391,KJ0004A,S,단리,1,1.0,1.0
030300,202410,0010391,KJ0004A,S,단리,3,2.0,2.0
030300,202410,0010391,KJ0004A,S,단리,6,3.0,3.0
030300,202410,0010391,KJ0004A,S,단리,12,3.6,3.6
030300,202410,0010391,KJ0004A,S,단리,24,2.6,2.6
030300,202410,0010391,KJ0004A,M,복리,1,1.0,1.0
030300,202410,0010391,KJ0004A,M,복리,3,2.0,2.0
030300,202410,0010391,KJ0004A,M,복리,6,3.0,3.0
030300,202410,0010391,KJ0004A,M,복리,12,3.6,3.6
030300,202410,0010391,KJ0004A,M,복리,24,2.6,2.6
030300,202410,0010404,DH001,S,단리,1,2.0,2.0
030300,202410,0010404,DH001,S,단리,3,2.4,2.4
030300,202410,0010404,DH001,S,단리,6,3.4,3.4
030300,202410,0010404,DH001,S,단리,12,3.6,3.6
030300,202410,0010404,DH001,S,단리,24,3.0,3.0
030300,202410,0010404,DH001,M,복리,1,2.0,2.0
030300,202410,0010404,DH001,M,복리,3,2.4,2.4
030300,202410,0010404,DH001,M,복리,6,3.4,3.4
030300,202410,0010404,DH001,M,복리,12,3.6,3.6
030300,202410,0010404,DH001,M,복리,24,3.0,3.0
030300,202410,0010404,DH002,S,단리,1,2.0,2.0
030300,202410,0010404,DH002,S,단리,3,2.4,2.4
030300,202410,0010404,DH002,S,단리,6,3.4,3.4
030300,202410,0010404,DH002,S,단리,12,3.6,3.6
030300,202410,0010404,DH002,M,복리,1,2.0,2.0
030300,202410,0010404,DH002,M,복리,3,2.4,2.4
030300,202410,0010404,DH002,M,복리,6,3.4,3.4
030300,202410,0010404,DH002,M,복리,12,3.6,3.6
030300,202410,0010416,240001,S,단리,1,2.0,2.0
030300,202410,0010416,240001,S,단리,3,2.2,2.2
030300,202410,0010416,240001,S,단리,6,3.6,3.6
030300,202410,0010416,240001,S,단리,12,3.6,3.6
030300,202410,0010416,240001,S,단리,24,3.6,3.6
030300,202410,0010416,240001,M,복리,1,2.0,2.0
030300,202410,0010416,240001,M,복리,3,2.2,2.2
030300,202410,0010416,240001,M,복리,6,3.6,3.6
030300,202410,0010416,240001,M,복리,12,3.6,3.6
030300,202410,0010416,240001,M,복리,24,3.6,3.6
030300,202410,0010416,240005,S,단리,1,2.0,2.0
030300,202410,0010416,240005,S,단리,3,2.2,2.2
030300,202410,0010416,240005,S,단리,6,3.6,3.6
030300,202410,0010416,240005,S,단리,12,3.6,3.6
030300,202410,0010416,240005,S,단리,24,3.6,3.6
030300,202410,0010416,240005,M,복리,1,2.0,2.0
030300,202410,0010416,240005,M,복리,3,2.2,2.2
030300,202410,0010416,240005,M,복리,6,3.6,3.6
030300,202410,0010416,240005,M,복리,12,3.6,3.6
030300,202410,0010416,240005,M,복리,24,3.6,3.6
030300,202410,0010416,240007,S,단리,1,2.0,2.0
030300,202410,0010416,240007,S,단리,3,2.2,2.2
030300,202410,0010416,240007,S,단리,6,3.6,3.6
030300,202410,0010416,240007,S,단리,12,3.6,3.6
030300,202410,0010416,240007,S,단리,24,3.6,3.6
030300,202410,0010416,240007,M,복리,1,2.0,2.0
030300,202410,0010416,240007,M,복리,3,2.2,2.2
030300,202410,0010416,240007,M,복리,6,3.6,3.6
030300,202410,0010416,240007,M,복리,12,3.6,3.6
030300,202410,0010416,240007,M,복리,24,3.6,3.6
030300,202410,0010416,240010,S,단리,1,2.0,2.0
030300,202410,0010416,240010,S,단리,3,2.2,2.2
030300,202410,0010416,240010,S,단리,6,3.6,3.6
030300,202410,0010416,240010,S,단리,12,3.6,3.6
030300,202410,0010416,240010,S,단리,24,3.6,3.6
030300,202410,0010416,240010,M,복리,1,2.0,2.0
030300,202410,0010416,240010,M,복리,3,2.2,2.2
030300,202410,0010416,240010,M,복리,6,3.6,3.6
030300,202410,0010416,240010,M,복리,12,3.6,3.6
030300,202410,0010416,240010,M,복리,24,3.6,3.6
030300,202410,0010418,240004,S,단리,1,1.0,1.0
030300,202410,0010418,240004,S,단리,3,1.5,1.5
030300,202410,0010418,240004,S,단리,6,1.9,1.9
030300,202410,0010418,240004,S,단리,12,3.7,3.7
030300,202410,0010418,240004,S,단리,24,1.0,1.0
030300,202410,0010418,240004,M,복리,1,1.0,1.0
030300,202410,0010418,240004,M,복리,3,1.5,1.5
030300,202410,0010418,240004,M,복리,6,1.9,1.9
030300,202410,0010418,240004,M,복리,12,3.7,3.7
030300,202410,0010418,240004,M,복리,24,1.0,1.0
030300,202410,0010418,240006,S,단리,1,1.0,1.0
030300,202410,0010418,240006,S,단리,3,1.5,1.5
030300,202410,0010418,240006,S,단리,6,1.9,1.9
030300,202410,0010418,240006,S,단리,12,3.4,3.4
030300,202410,0010418,240006,S,단리,24,1.0,1.0
030300,202410,0010418,240006,M,복리,1,1.0,1.0
030300,202410,0010418,240006,M,복리,3,1.5,1.5
030300,202410,0010418,240006,M,복리,6,1.9,1.9
030300,202410,0010418,240006,M,복리,12,3.4,3.4
030300,202410,0010418,240006,M,복리,24,1.0,1.0
030300,202410,0010419,240013,S,단리,1,2.0,2.0
030300,202410,0010419,240013,S,단리,3,2.4,2.4
030300,202410,0010419,240013,S,단리,6,3.6,3.6
030300,202410,0010419,240013,S,단리,12,3.5,3.5
030300,202410,0010419,240013,S,단리,24,3.3,3.3
030300,202410,0010419,240013,S,단리,36,3.3,3.3
030300,202410,0010419,240013,M,복리,1,2.0,2.0
030300,202410,0010419,240013,M,복리,3,2.4,2.4
030300,202410,0010419,240013,M,복리,6,3.6,3.6
030300,202410,0010419,240013,M,복리,12,3.5,3.5
030300,202410,0010419,240013,M,복리,24,3.3,3.3
030300,202410,0010419,240013,M,복리,36,3.3,3.3
030300,202410,0010419,240015,S,단리,1,2.0,2.0
030300,202410,0010419,240015,S,단리,3,2.4,2.4
030300,202410,0010419,240015,S,단리,6,3.3,3.3
030300,202410,0010419,240015,S,단리,12,3.6,3.6
030300,202410,0010419,240015,S,단리,24,3.3,3.3
030300,202410,0010419,240015,S,단리,36,3.3,3.3
030300,202410,0010419,240015,M,복리,1,2.0,2.0
030300,202410,0010419,240015,M,복리,3,2.4,2.4
030300,202410,0010419,240015,M,복리,6,3.3,3.3
030300,202410,0010419,240015,M,복리,12,3.6,3.6
030300,202410,0010419,240015,M,복리,24,3.3,3.3
030300,202410,0010419,240015,M,복리,36,3.3,3.3
030300,202410,0010419,240017,S,단리,12,3.5,3.5
030300,202410,0010419,240017,M,복리,12,3.5,3.5
030300,202410,0010419,240019,S,단리,12,3.6,3.6
030300,202410,0010419,240019,M,복리,12,3.6,3.6
030300,202410,0010421,KH2400,S,단리,1,2.0,2.0
030300,202410,0010421,KH2400,S,단리,3,2.7,2.7
030300,202410,0010421,KH2400,S,단리,6,3.7,3.7
030300,202410,0010421,KH2400,S,단리,12,3.5,3.5
030300,202410,0010421,KH2400,S,단리,24,3.0,3.0
030300,202410,0010421,KH2400,S,단리,36,3.0,3.0
030300,202410,0010421,KH2400,M,복리,1,2.0,2.0
030300,202410,0010421,KH2400,M,복리,3,2.7,2.7
030300,202410,0010421,KH2400,M,복리,6,3.7,3.7
030300,202410,0010421,KH2400,M,복리,12,3.5,3.5
030300,202410,0010421,KH2400,M,복리,24,3.0,3.0
030300,202410,0010421,KH2400,M,복리,36,3.0,3.0
030300,202410,0010421,KH2401,S,단리,1,2.1,2.1
030300,202410,0010421,KH2401,S,단리,3,2.8,2.8
030300,202410,0010421,KH2401,S,단리,6,3.7,3.7
030300,202410,0010421,KH2401,S,단리,12,3.5,3.5
030300,202410,0010421,KH2401,S,단리,24,3.0,3.0
030300,202410,0010421,KH2401,S,단리,36,3.0,3.0
030300,202410,0010421,KH2401,M,복리,1,2.1,2.1
030300,202410,0010421,KH2401,M,복리,3,2.8,2.8
030300,202410,0010421,KH2401,M,복리,6,3.7,3.7
030300,202410,0010421,KH2401,M,복리,12,3.5,3.5
030300,202410,0010421,KH2401,M,복리,24,3.0,3.0
030300,202410,0010421,KH2401,M,복리,36,3.0,3.0
030300,202410,0010421,KH2402,S,단리,1,2.1,2.1
030300,202410,0010421,KH2402,S,단리,3,2.8,2.8
030300,202410,0010421,KH2402,S,단리,6,3.7,3.7
030300,202410,0010421,KH2402,S,단리,12,3.5,3.5
030300,202410,0010421,KH2402,S,단리,24,3.0,3.0
030300,202410,0010421,KH2402,S,단리,36,3.0,3.0
030300,202410,0010421,KH2402,M,복리,1,2.1,2.1
030300,202410,0010421,KH2402,M,복리,3,2.8,2.8
030300,202410,0010421,KH2402,M,복리,6,3.7,3.7
030300,202410,0010421,KH2402,M,복리,12,3.5,3.5
030300,202410,0010421,KH2402,M,복리,24,3.0,3.0
030300,202410,0010421,KH2402,M,복리,36,3.0,3.0
030300,202410,0010421,KH2403,S,단리,12,3.55,3.55
030300,202410,0010421,KH2403,M,복리,12,3.55,3.55
030300,202410,0010421,KH2404,S,단리,12,3.55,3.55
030300,202410,0010421,KH2404,M,복리,12,3.55,3.55
030300,202410,0010426,240012,S,단리,1,2.0,2.0
030300,202410,0010426,240012,S,단리,3,2.5,2.5
030300,202410,0010426,240012,S,단리,6,3.6,3.6
030300,202410,0010426,240012,S,단리,12,3.7,3.7
030300,202410,0010426,240012,S,단리,24,3.3,3.3
030300,202410,0010426,240012,S,단리,36,3.3,3.3
030300,202410,0010426,240012,M,복리,1,2.0,2.0
030300,202410,0010426,240012,M,복리,3,2.5,2.5
030300,202410,0010426,240012,M,복리,6,3.6,3.6
030300,202410,0010426,240012,M,복리,12,3.7,3.7
030300,202410,0010426,240012,M,복리,24,3.3,3.3
030300,202410,0010426,240012,M,복리,36,3.3,3.3
030300,202410,0010426,240014,S,단리,1,2.0,2.0
030300,202410,0010426,240014,S,단리,3,2.5,2.5
030300,202410,0010426,240014,S,단리,6,3.6,3.6
030300,202410,0010426,240014,S,단리,12,3.7,3.7
030300,202410,0010426,240014,S,단리,24,3.4,3.4
030300,202410,0010426,240014,S,단리,36,3.4,3.4
030300,202410,0010426,240014,M,복리,1,2.0,2.0
030300,202410,0010426,240014,M,복리,3,2.5,2.5
030300,202410,0010426,240014,M,복리,6,3.6,3.6
030300,202410,0010426,240014,M,복리,12,3.7,3.7
030300,202410,0010426,240014,M,복리,24,3.4,3.4
030300,202410,0010426,240014,M,복리,36,3.4,3.4
030300,202410,0010426,240018,S,단리,12,3.7,3.7
030300,202410,0010426,240018,M,복리,12,3.7,3.7
030300,202410,0010426,240020,S,단리,12,3.7,3.7
030300,202410,0010426,240020,M,복리,12,3.7,3.7
030300,202410,0010430,240072,S,단리,1,1.8,1.8
030300,202410,0010430,240072,S,단리,3,1.9,1.9
030300,202410,0010430,240072,S,단리,6,3.4,3.4
030300,202410,0010430,240072,S,단리,12,3.4,3.4
030300,202410,0010430,240072,S,단리,24,3.2,3.2
030300,202410,0010430,240072,M,복리,1,1.8,1.8
030300,202410,0010430,240072,M,복리,3,1.9,1.9
030300,202410,0010430,240072,M,복리,6,3.4,3.4
030300,202410,0010430,240072,M,복리,12,3.4,3.4
030300,202410,0010430,240072,M,복리,24,3.2,3.2
030300,202410,0010430,240074,S,단리,1,1.8,1.8
030300,202410,0010430,240074,S,단리,3,1.9,1.9
030300,202410,0010430,240074,S,단리,6,3.4,3.4
030300,202410,0010430,240074,S,단리,12,3.4,3.4
030300,202410,0010430,240074,S,단리,24,3.2,3.2
030300,202410,0010430,240074,M,복리,1,1.8,1.8
030300,202410,0010430,240074,M,복리,3,1.9,1.9
030300,202410,0010430,240074,M,복리,6,3.4,3.4
030300,202410,0010430,240074,M,복리,12,3.4,3.4
030300,202410,0010430,240074,M,복리,24,3.2,3.2
030300,202410,0010430,240078,S,단리,12,3.5,3.5
030300,202410,0010430,240078,M,복리,12,3.5,3.5
030300,202410,0010430,240080,S,단리,12,3.5,3.5
030300,202410,0010430,240080,M,복리,12,3.5,3.5
030300,202410,0010430,240086,S,단리,12,3.5,3.5
030300,202410,0010430,240086,M,복리,12,3.5,3.5
030300,202410,0010430,240090,S,단리,6,3.75,3.75
030300,202410,0010430,240090,M,복리,6,3.75,3.75
030300,202410,0010437,240000,S,단리,1,2.3,2.3
030300,202410,0010437,240000,S,단리,3,2.7,2.7
030300,202410,0010437,240000,S,단리,6,3.0,3.0
030300,202410,0010437,240000,S,단리,12,3.6,3.6
030300,202410,0010437,240000,S,단리,24,2.0,2.0
030300,202410,0010437,240000,S,단리,36,2.0,2.0
030300,202410,0010437,240000,M,복리,1,2.3,2.3
030300,202410,0010437,240000,M,복리,3,2.7,2.7
030300,202410,0010437,240000,M,복리,6,3.0,3.0
030300,202410,0010437,240000,M,복리,12,3.6,3.6
030300,202410,0010437,240000,M,복리,24,2.0,2.0
030300,202410,0010437,240000,M,복리,36,2.0,2.0
030300,202410,0010437,240007,S,단리,6,3.0,3.0
030300,202410,0010437,240007,S,단리,12,3.6,3.6
030300,202410,0010437,240007,S,단리,24,2.0,2.0
030300,202410,0010437,240007,S,단리,36,2.0,2.0
030300,202410,0010437,240007,M,복리,6,3.0,3.0
030300,202410,0010437,240007,M,복리,12,3.6,3.6
030300,202410,0010437,240007,M,복리,24,2.0,2.0
030300,202410,0010437,240007,M,복리,36,2.0,2.0
030300,202410,0010438,240014,S,단리,3,1.5,1.5
030300,202410,0010438,240014,S,단리,6,3.0,3.0
030300,202410,0010438,240014,S,단리,12,3.7,3.7
030300,202410,0010438,240014,S,단리,24,3.2,3.2
030300,202410,0010438,240014,M,복리,3,1.5,1.5
030300,202410,0010438,240014,M,복리,6,3.0,3.0
030300,202410,0010438,240014,M,복리,12,3.7,3.7
030300,202410,0010438,240014,M,복리,24,3.2,3.2
030300,202410,0010438,240016,S,단리,3,1.5,1.5
030300,202410,0010438,240016,S,단리,6,3.0,3.0
030300,202410,0010438,240016,S,단리,12,3.7,3.7
030300,202410,0010438,240016,S,단리,24,3.2,3.2
030300,202410,0010438,240016,M,복리,3,1.5,1.5
030300,202410,0010438,240016,M,복리,6,3.0,3.0
030300,202410,0010438,240016,M,복리,12,3.7,3.7
